season,match_date,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_xg_form5,away_xg_form5,home_xg,away_xg
2020/21,2021-02-27,Man City,West Ham,2,1,H,1645.019,1494.211,2.291,1.407,0.761,1.929
2020/21,2021-02-27,Newcastle,Wolves,1,1,D,1385.939,1465.424,1.136,1.011,1.952,1.278
2020/21,2021-02-27,Leeds,Aston Villa,0,1,A,1424.332,1440.114,1.778,0.917,1.001,0.876
2020/21,2021-02-28,Crystal Palace,Fulham,0,0,D,1421.896,1384.092,0.675,1.339,0.088,0.813
2020/21,2021-02-28,Leicester,Arsenal,1,3,A,1532.887,1466.229,1.478,0.996,0.534,2.107
2020/21,2021-02-28,Sheffield United,Liverpool,0,2,A,1341.141,1555.195,0.808,1.511,0.777,2.806
2020/21,2021-02-28,Chelsea,Man United,0,0,D,1522.736,1556.92,1.893,2.083,1.173,0.36
2020/21,2021-02-28,Tottenham,Burnley,4,0,H,1479.249,1432.533,0.813,1.127,2.358,0.603
2020/21,2021-03-01,Everton,Southampton,1,0,H,1482.357,1420.537,1.37,0.955,1.421,0.666
2020/21,2021-03-02,Man City,Wolves,4,1,H,1649.401,1465.151,2.019,1.176,3.262,0.319
2020/21,2021-03-03,Crystal Palace,Man United,0,0,D,1418.889,1557.947,0.419,1.852,0.742,0.584
2020/21,2021-03-03,Sheffield United,Aston Villa,1,0,H,1335.065,1451.662,0.933,0.933,0.716,1.442
2020/21,2021-03-03,Burnley,Leicester,1,1,D,1425.771,1519.144,1.238,1.238,1.268,1.241
2020/21,2021-03-04,Fulham,Tottenham,0,1,A,1387.099,1486.011,1.355,1.21,1.171,1.552
2020/21,2021-03-04,Liverpool,Chelsea,0,1,A,1561.271,1521.709,1.66,1.84,0.247,1.226
2020/21,2021-03-04,West Brom,Everton,0,1,A,1347.218,1488.735,1.134,1.271,1.02,1.408
2020/21,2021-03-06,Aston Villa,Wolves,0,0,D,1440.329,1461.393,1.074,0.928,0.956,2.151
2020/21,2021-03-06,Sheffield United,Southampton,0,2,A,1346.398,1414.159,0.804,0.986,0.908,2.374
2020/21,2021-03-06,Burnley,Arsenal,1,1,D,1426.443,1479.971,1.113,1.268,1.104,2.537
2020/21,2021-03-06,Brighton,Leicester,1,2,A,1402.1,1518.473,1.97,1.144,0.755,1.038
2020/21,2021-03-07,West Brom,Newcastle,0,0,D,1339.247,1386.212,1.014,1.109,1.465,0.455
2020/21,2021-03-07,Tottenham,Crystal Palace,4,1,H,1495.18,1420.851,1.407,0.405,2.242,0.559
2020/21,2021-03-07,Man City,Man United,0,2,A,1653.159,1555.985,1.961,0.962,1.276,2.114
2020/21,2021-03-07,Liverpool,Fulham,0,1,A,1548.218,1377.929,1.491,1.268,0.702,1.37
2020/21,2021-03-08,West Ham,Leeds,2,0,H,1489.83,1412.784,1.617,1.749,2.376,1.35
2020/21,2021-03-08,Chelsea,Everton,2,0,H,1534.762,1496.705,1.606,1.241,2.572,0.271
2020/21,2021-03-10,Man City,Southampton,5,2,H,1638.687,1424.223,1.724,1.174,3.105,1.606
2020/21,2021-03-12,Newcastle,Aston Villa,1,1,D,1386.874,1438.93,0.819,1.025,0.873,0.749
2020/21,2021-03-13,Crystal Palace,West Brom,1,0,H,1414.781,1338.585,0.443,1.167,1.307,0.513
2020/21,2021-03-13,Leeds,Chelsea,0,0,D,1406.78,1541.748,1.49,1.792,0.383,0.971
2020/21,2021-03-13,Everton,Burnley,1,2,A,1489.719,1425.969,1.232,0.943,1.698,0.749
2020/21,2021-03-13,Fulham,Man City,0,3,A,1393.919,1641.943,1.032,2.099,0.449,2.726
2020/21,2021-03-14,Southampton,Brighton,1,2,A,1420.967,1393.427,1.325,1.883,1.035,0.896
2020/21,2021-03-14,Leicester,Sheffield United,5,0,H,1527.146,1336.333,1.225,0.861,4.546,0.093
2020/21,2021-03-14,Arsenal,Tottenham,2,1,H,1480.445,1501.25,1.632,1.469,1.565,0.706
2020/21,2021-03-14,Man United,West Ham,1,0,H,1570.457,1495.833,1.042,1.734,1.701,0.464
2020/21,2021-03-15,Wolves,Liverpool,0,1,A,1462.792,1532.228,1.087,1.396,1.292,1.055
2020/21,2021-03-19,Fulham,Leeds,1,2,A,1388.637,1408.629,1.003,1.412,1.475,1.407
2020/21,2021-03-20,Brighton,Newcastle,3,0,H,1406.163,1386.358,1.939,0.811,0.952,0.101
2020/21,2021-03-21,West Ham,Arsenal,3,3,D,1489.771,1489.038,1.638,1.809,2.506,1.352
2020/21,2021-03-21,Aston Villa,Tottenham,0,2,A,1439.446,1492.656,1.146,1.526,0.44,1.72
2020/21,2021-04-03,Chelsea,West Brom,2,5,A,1539.9,1332.561,1.478,1.081,2.559,1.383
2020/21,2021-04-03,Leeds,Sheffield United,2,1,H,1420.058,1332.689,1.198,0.694,2.506,0.868
2020/21,2021-04-03,Leicester,Man City,0,2,A,1530.79,1647.225,1.72,2.226,0.285,1.984
2020/21,2021-04-03,Arsenal,Liverpool,0,3,A,1491.047,1542.244,1.578,1.27,0.161,2.437
2020/21,2021-04-04,Newcastle,Tottenham,2,2,D,1378.887,1503.139,0.745,1.716,3.301,2.437
2020/21,2021-04-04,Southampton,Burnley,3,2,H,1408.231,1439.639,1.432,0.852,2.403,1.503
2020/21,2021-04-04,Aston Villa,Fulham,3,1,H,1428.963,1377.207,0.893,1.056,1.522,1.522
2020/21,2021-04-04,Man United,Brighton,2,1,H,1576.519,1413.634,1.297,1.663,1.735,1.411
2020/21,2021-04-05,Wolves,West Ham,2,3,A,1452.776,1487.763,1.126,1.673,1.956,1.597
2020/21,2021-04-05,Everton,Crystal Palace,1,1,D,1476.049,1420.805,1.363,0.575,2.534,0.604
2020/21,2021-04-09,Fulham,Wolves,0,1,A,1370.575,1441.772,1.197,1.399,0.733,0.428
2020/21,2021-04-10,Man City,Leeds,1,2,A,1655.897,1425.815,2.471,1.329,1.988,0.175
2020/21,2021-04-10,Liverpool,Aston Villa,2,1,H,1552.785,1435.595,1.449,1.022,2.146,0.761
2020/21,2021-04-10,Crystal Palace,Chelsea,1,4,A,1424.262,1523.269,0.66,1.7,0.602,3.855
2020/21,2021-04-11,Burnley,Newcastle,1,2,A,1430.745,1380.436,1.045,1.336,1.843,1.343
2020/21,2021-04-11,West Ham,Leicester,3,2,H,1498.767,1522.119,1.774,1.529,1.024,1.172
2020/21,2021-04-11,Tottenham,Man United,1,3,A,1501.59,1580.667,1.731,1.299,0.922,2.097
2020/21,2021-04-11,Sheffield United,Arsenal,0,3,A,1326.932,1480.506,0.672,1.544,0.315,1.938
2020/21,2021-04-12,West Brom,Southampton,3,0,H,1349.192,1417.125,1.014,1.617,2.771,1.5
2020/21,2021-04-12,Brighton,Everton,0,0,D,1409.486,1472.592,1.427,1.466,1.165,0.306
2020/21,2021-04-16,Everton,Tottenham,2,2,D,1472.791,1491.851,1.243,1.605,2.26,1.482
2020/21,2021-04-17,Newcastle,West Ham,3,2,H,1393.766,1507.433,1.215,1.593,2.431,2.067
2020/21,2021-04-17,Wolves,Sheffield United,1,0,H,1451.737,1319.292,1.229,0.58,1.226,0.296
2020/21,2021-04-18,Arsenal,Fulham,1,1,D,1488.146,1360.61,1.511,1.11,2.856,0.839
2020/21,2021-04-18,Man United,Burnley,3,1,H,1590.406,1417.415,1.646,1.293,2.875,0.96
2020/21,2021-04-19,Leeds,Liverpool,1,1,D,1442.796,1557.864,1.164,1.317,2.597,1.6
2020/21,2021-04-20,Chelsea,Brighton,0,0,D,1532.436,1409.287,2.237,1.036,0.807,0.46
2020/21,2021-04-21,Tottenham,Southampton,2,1,H,1493.307,1407.184,1.453,1.784,1.288,1.061
2020/21,2021-04-21,Aston Villa,Man City,1,2,A,1430.516,1638.915,0.886,2.216,0.802,1.563
2020/21,2021-04-22,Leicester,West Brom,3,0,H,1513.453,1359.132,1.656,1.43,2.671,0.277
2020/21,2021-04-23,Arsenal,Everton,0,1,A,1483.003,1471.335,1.574,1.414,0.736,0.53
2020/21,2021-04-24,West Ham,Chelsea,0,1,A,1496.183,1527.387,1.532,2.153,0.267,2.521
2020/21,2021-04-24,Liverpool,Newcastle,1,1,D,1556.574,1405.017,1.588,1.61,2.847,0.861
2020/21,2021-04-24,Sheffield United,Brighton,1,0,H,1314.538,1414.337,0.496,0.977,0.786,2.06
2020/21,2021-04-25,Leeds,Man United,0,0,D,1444.086,1594.366,1.414,2.104,0.217,1.116
2020/21,2021-04-25,Wolves,Burnley,0,4,A,1456.491,1413.455,1.411,1.232,0.352,2.24
2020/21,2021-04-25,Aston Villa,West Brom,2,2,D,1424.301,1354.82,0.855,1.282,2.654,1.568
2020/21,2021-04-26,Leicester,Crystal Palace,2,1,H,1517.766,1415.095,1.942,0.763,1.234,0.723
2020/21,2021-04-30,Southampton,Leicester,1,1,D,1401.398,1523.169,1.521,1.982,0.954,2.515
2020/21,2021-05-01,Brighton,Leeds,2,0,H,1403.481,1446.357,1.21,1.38,2.525,0.511
2020/21,2021-05-01,Chelsea,Fulham,2,0,H,1538.499,1365.753,2.143,1.004,1.843,0.29
2020/21,2021-05-01,Everton,Aston Villa,1,2,A,1483.643,1420.489,1.466,1.236,1.223,1.588
2020/21,2021-05-01,Crystal Palace,Man City,0,2,A,1409.692,1645.13,0.759,2.273,0.362,2.044
2020/21,2021-05-02,Newcastle,Arsenal,0,2,A,1410.65,1470.695,1.607,1.409,0.173,1.788
2020/21,2021-05-02,Tottenham,Sheffield United,4,0,H,1499.093,1325.394,1.57,0.472,2.26,0.469
2020/21,2021-05-03,West Brom,Wolves,1,1,D,1358.632,1443.348,1.302,1.051,1.071,0.844
2020/21,2021-05-03,Burnley,West Ham,1,2,A,1426.598,1485.071,1.459,1.492,1.683,2.425
2020/21,2021-05-07,Leicester,Newcastle,2,4,A,1521.69,1400.363,1.575,1.622,2.315,2.873
2020/21,2021-05-08,Man City,Chelsea,1,2,A,1650.698,1542.464,2.061,2.317,1.792,0.62
2020/21,2021-05-08,Leeds,Tottenham,3,1,H,1437.136,1503.041,1.201,1.678,2.552,1.034
2020/21,2021-05-08,Sheffield United,Crystal Palace,0,2,A,1321.447,1404.124,0.547,0.72,0.639,2.254
2020/21,2021-05-08,Liverpool,Southampton,2,0,H,1550.941,1402.877,2.017,1.391,2.264,1.229
2020/21,2021-05-09,Wolves,Brighton,2,1,H,1442.924,1412.702,0.961,1.524,1.12,0.276
2020/21,2021-05-09,Arsenal,West Brom,3,1,H,1480.981,1359.055,1.496,1.414,1.07,1.831
2020/21,2021-05-09,West Ham,Everton,0,1,A,1495.402,1469.988,1.476,1.371,1.097,1.562
2020/21,2021-05-09,Aston Villa,Man United,1,3,A,1434.144,1592.096,1.465,1.905,0.565,1.888
2020/21,2021-05-10,Fulham,Burnley,0,2,A,1361.788,1416.266,0.972,1.646,0.778,1.658
2020/21,2021-05-11,Southampton,Crystal Palace,3,1,H,1398.441,1413.759,1.429,0.909,1.589,1.326
2020/21,2021-05-11,Man United,Leicester,1,2,A,1599.617,1506.679,1.942,1.981,0.213,0.992
2020/21,2021-05-12,Chelsea,Arsenal,0,1,A,1557.186,1485.958,1.929,1.678,1.568,0.692
2020/21,2021-05-13,Man United,Liverpool,2,4,A,1585.243,1555.377,1.638,2.259,1.713,2.938
2020/21,2021-05-13,Aston Villa,Everton,0,0,D,1426.623,1482.667,1.274,1.176,0.559,0.975
2020/21,2021-05-14,Newcastle,Man City,3,4,A,1415.374,1635.975,1.536,1.874,2.183,1.477
2020/21,2021-05-15,Burnley,Leeds,0,4,A,1426.713,1447.018,1.677,1.21,1.413,1.857
2020/21,2021-05-15,Southampton,Fulham,3,1,H,1406.88,1351.341,1.267,0.832,2.291,0.876
2020/21,2021-05-15,Brighton,West Ham,1,1,D,1405.509,1482.723,1.297,1.376,0.923,1.924
2020/21,2021-05-16,Tottenham,Wolves,2,0,H,1493.159,1450.117,1.397,0.794,3.139,1.092
2020/21,2021-05-16,West Brom,Liverpool,1,2,A,1354.078,1568.174,1.504,2.359,1.142,2.079
2020/21,2021-05-16,Everton,Sheffield United,0,1,A,1483.069,1311.811,1.31,0.501,1.246,1.391
2020/21,2021-05-16,Crystal Palace,Aston Villa,3,2,H,1405.32,1426.222,1.053,1.234,1.953,1.23
2020/21,2021-05-18,Southampton,Leeds,0,2,A,1413.417,1458.439,1.425,1.547,1.308,1.581
2020/21,2021-05-18,Brighton,Man City,3,2,H,1405.717,1641.893,1.249,1.773,1.228,1.071
2020/21,2021-05-18,Chelsea,Leicester,2,1,H,1543.331,1521.053,1.472,1.945,2.861,0.833
2020/21,2021-05-18,Man United,Fulham,1,1,D,1572.446,1344.805,1.561,0.703,0.922,0.873
2020/21,2021-05-19,West Brom,West Ham,1,3,A,1348.003,1482.515,1.178,1.556,1.107,3.57
2020/21,2021-05-19,Burnley,Liverpool,0,3,A,1415.292,1574.249,1.591,2.346,0.837,2.733
2020/21,2021-05-19,Crystal Palace,Arsenal,1,3,A,1413.916,1499.813,1.324,1.428,0.998,1.794
2020/21,2021-05-19,Tottenham,Aston Villa,1,2,A,1500.015,1417.625,1.841,1.319,0.893,1.637
2020/21,2021-05-19,Newcastle,Sheffield United,1,0,H,1409.456,1327.819,1.704,0.716,1.825,0.882
2020/21,2021-05-19,Everton,Wolves,1,0,H,1467.061,1443.261,1.107,0.927,0.671,0.266
2020/21,2021-05-23,Fulham,Newcastle,0,2,A,1351.751,1415.349,0.731,1.583,0.989,1.602
2020/21,2021-05-23,Aston Villa,Chelsea,2,1,H,1431.75,1550.736,1.116,1.883,0.98,3.434
2020/21,2021-05-23,Arsenal,Brighton,2,0,H,1509.355,1420.166,1.216,1.402,0.773,0.194
2020/21,2021-05-23,Wolves,Man United,1,2,A,1435.897,1565.5,0.735,1.17,0.701,2.052
2020/21,2021-05-23,Sheffield United,Burnley,1,0,H,1321.926,1407.798,0.833,1.566,0.42,0.559
2020/21,2021-05-23,Man City,Everton,5,0,H,1627.444,1474.425,1.589,1.135,2.884,1.073
2020/21,2021-05-23,Liverpool,Crystal Palace,2,0,H,1581.744,1404.373,2.572,1.379,2.203,0.772
2020/21,2021-05-23,Leicester,Tottenham,2,4,A,1513.648,1485.89,1.578,1.723,1.826,1.852
2020/21,2021-05-23,Leeds,West Brom,3,1,H,1469.156,1339.839,1.344,1.344,2.49,1.022
2020/21,2021-05-23,West Ham,Southampton,3,0,H,1490.68,1402.699,1.857,1.474,1.983,1.352
2021/22,2021-08-13,Brentford,Arsenal,2,0,H,1400.0,1510.549,,1.223,1.888,1.024
2021/22,2021-08-14,Chelsea,Crystal Palace,3,0,H,1527.535,1430.345,2.065,1.461,1.187,0.322
2021/22,2021-08-14,Burnley,Brighton,1,2,A,1428.139,1440.116,1.23,1.029,1.795,1.685
2021/22,2021-08-14,Everton,Southampton,3,1,H,1479.061,1427.869,1.105,1.554,2.389,0.581
2021/22,2021-08-14,Leicester,Wolves,1,0,H,1500.635,1449.317,1.696,0.805,0.668,1.327
2021/22,2021-08-14,Watford,Aston Villa,3,2,H,1429.697,1460.206,1.788,0.994,1.35,1.137
2021/22,2021-08-14,Norwich,Liverpool,0,3,A,1388.909,1559.937,0.635,2.443,1.333,1.787
2021/22,2021-08-14,Man United,Leeds,5,1,H,1551.661,1481.783,1.358,1.798,1.642,0.568
2021/22,2021-08-15,Newcastle,West Ham,2,4,A,1447.873,1497.495,1.731,2.2,1.679,3.009
2021/22,2021-08-15,Tottenham,Man City,1,0,H,1499.042,1592.248,1.836,1.854,1.06,2.106
2021/22,2021-08-21,Liverpool,Burnley,2,0,H,1567.108,1416.484,2.348,1.252,2.639,0.69
2021/22,2021-08-21,Aston Villa,Newcastle,2,0,H,1451.337,1437.287,1.109,2.032,1.184,0.632
2021/22,2021-08-21,Crystal Palace,Brentford,0,0,D,1424.817,1411.162,1.074,1.888,0.606,0.712
2021/22,2021-08-21,Leeds,Everton,2,2,D,1475.605,1485.707,1.81,1.271,0.966,1.857
2021/22,2021-08-21,Man City,Norwich,5,0,H,1581.581,1381.737,1.866,0.675,2.439,0.025
2021/22,2021-08-21,Brighton,Watford,2,0,H,1451.771,1438.565,0.861,1.913,1.779,0.407
2021/22,2021-08-22,Southampton,Man United,1,1,D,1421.223,1557.839,1.424,1.308,0.588,2.262
2021/22,2021-08-22,Wolves,Tottenham,0,1,A,1442.673,1509.709,0.901,1.596,1.511,1.726
2021/22,2021-08-22,Arsenal,Chelsea,0,2,A,1499.387,1533.063,1.071,1.934,0.63,3.641
2021/22,2021-08-23,West Ham,Leicester,4,1,H,1508.081,1507.278,2.317,1.327,2.286,0.627
2021/22,2021-08-28,Man City,Arsenal,5,0,H,1585.073,1488.345,1.995,0.983,4.473,0.117
2021/22,2021-08-28,Aston Villa,Brentford,1,1,D,1458.964,1413.524,1.234,1.3,0.431,1.133
2021/22,2021-08-28,Brighton,Everton,0,2,A,1459.421,1487.414,1.162,1.447,0.702,1.549
2021/22,2021-08-28,Newcastle,Southampton,2,2,D,1429.66,1423.117,1.584,1.224,1.191,3.46
2021/22,2021-08-28,Norwich,Leicester,1,2,A,1378.245,1499.288,0.557,0.989,1.441,1.274
2021/22,2021-08-28,West Ham,Crystal Palace,2,2,D,1516.071,1422.455,2.554,0.93,1.447,1.677
2021/22,2021-08-28,Liverpool,Chelsea,1,1,D,1571.494,1544.104,2.288,2.538,2.085,0.574
2021/22,2021-08-29,Tottenham,Watford,1,0,H,1519.795,1430.915,1.734,1.369,0.921,0.596
2021/22,2021-08-29,Burnley,Leeds,1,1,D,1412.099,1473.898,1.059,1.492,1.711,1.521
2021/22,2021-08-29,Wolves,Man United,0,1,A,1432.588,1555.945,0.979,1.718,1.796,0.944
2021/22,2021-09-11,Arsenal,Norwich,1,0,H,1482.807,1369.704,0.868,0.833,2.685,0.577
2021/22,2021-09-11,Brentford,Brighton,0,1,A,1416.73,1448.218,1.244,1.118,0.73,0.288
2021/22,2021-09-11,Leicester,Man City,0,1,A,1507.83,1590.611,1.046,2.595,0.8,2.751
2021/22,2021-09-11,Man United,Newcastle,4,1,H,1564.421,1427.492,1.564,1.386,2.773,0.622
2021/22,2021-09-11,Southampton,West Ham,0,0,D,1425.285,1511.682,1.458,2.459,0.692,0.725
2021/22,2021-09-11,Crystal Palace,Tottenham,3,0,H,1426.844,1525.516,0.875,1.29,2.894,0.078
2021/22,2021-09-11,Watford,Wolves,0,2,A,1425.194,1424.112,1.281,1.12,0.185,2.559
2021/22,2021-09-11,Chelsea,Aston Villa,3,0,H,1546.836,1455.759,2.339,1.074,1.222,1.173
2021/22,2021-09-12,Leeds,Liverpool,0,3,A,1474.134,1568.762,1.425,2.289,0.653,4.402
2021/22,2021-09-13,Everton,Burnley,3,1,H,1498.618,1411.863,1.508,1.118,1.804,1.821
2021/22,2021-09-17,Newcastle,Leeds,1,1,D,1422.831,1464.841,1.145,1.24,1.177,1.43
2021/22,2021-09-18,Wolves,Brentford,0,2,A,1436.13,1405.626,1.579,1.116,1.023,2.327
2021/22,2021-09-18,Burnley,Arsenal,0,1,A,1406.092,1487.976,1.315,1.046,0.776,1.099
2021/22,2021-09-18,Liverpool,Crystal Palace,3,0,H,1578.054,1437.668,2.623,1.254,2.768,0.644
2021/22,2021-09-18,Man City,Southampton,0,0,D,1600.244,1425.757,2.931,1.335,1.225,0.491
2021/22,2021-09-18,Norwich,Watford,1,3,A,1364.535,1413.176,0.833,1.292,0.783,2.425
2021/22,2021-09-18,Aston Villa,Everton,3,0,H,1450.089,1504.389,0.981,1.734,0.778,0.755
2021/22,2021-09-19,Brighton,Leicester,2,1,H,1459.322,1498.197,0.93,1.039,1.474,1.254
2021/22,2021-09-19,West Ham,Man United,1,2,A,1511.21,1569.082,1.89,1.935,1.667,1.895
2021/22,2021-09-19,Tottenham,Chelsea,0,3,A,1514.692,1552.506,1.127,2.012,0.706,2.587
2021/22,2021-09-25,Watford,Newcastle,1,1,D,1423.79,1422.027,0.993,1.06,0.904,2.523
2021/22,2021-09-25,Chelsea,Man City,0,1,A,1563.43,1594.177,1.842,2.599,0.194,1.692
2021/22,2021-09-25,Man United,Aston Villa,0,1,A,1579.431,1459.638,1.903,0.941,1.925,1.572
2021/22,2021-09-25,Everton,Norwich,2,0,H,1494.841,1353.921,1.671,0.832,2.267,0.801
2021/22,2021-09-25,Leeds,West Ham,1,2,A,1465.645,1500.861,1.028,1.827,1.197,1.99
2021/22,2021-09-25,Leicester,Burnley,2,2,D,1489.091,1396.434,0.925,1.359,2.162,0.429
2021/22,2021-09-25,Brentford,Liverpool,3,3,D,1418.44,1582.644,1.358,2.736,2.941,2.257
2021/22,2021-09-26,Southampton,Wolves,0,1,A,1431.824,1423.315,1.162,1.643,0.909,0.91
2021/22,2021-09-26,Arsenal,Tottenham,3,1,H,1497.634,1503.769,1.111,0.898,1.445,0.98
2021/22,2021-09-27,Crystal Palace,Brighton,1,1,D,1433.077,1468.428,1.229,1.186,1.368,0.65
2021/22,2021-10-02,Chelsea,Southampton,3,1,H,1552.305,1419.602,1.644,1.228,3.792,1.526
2021/22,2021-10-02,Leeds,Watford,1,0,H,1454.647,1421.753,1.153,0.903,1.574,0.193
2021/22,2021-10-02,Wolves,Newcastle,2,1,H,1435.537,1424.064,1.56,1.229,1.158,0.865
2021/22,2021-10-02,Brighton,Arsenal,0,0,D,1469.422,1505.816,0.979,1.195,1.116,0.364
2021/22,2021-10-02,Man United,Everton,1,1,D,1564.454,1499.42,1.96,1.646,1.05,1.322
2021/22,2021-10-02,Burnley,Norwich,0,0,D,1400.801,1349.341,1.085,0.725,0.585,0.674
2021/22,2021-10-03,Liverpool,Man City,2,2,D,1579.997,1605.302,2.83,2.516,0.949,1.043
2021/22,2021-10-03,Crystal Palace,Leicester,2,2,D,1432.083,1484.724,1.438,1.223,1.17,1.043
2021/22,2021-10-03,Tottenham,Aston Villa,2,1,H,1495.586,1474.615,0.882,1.028,1.782,1.074
2021/22,2021-10-03,West Ham,Brentford,1,2,A,1511.859,1421.087,1.623,1.569,1.373,1.301
2021/22,2021-10-16,Watford,Liverpool,0,5,A,1414.631,1578.718,0.861,2.492,0.302,3.656
2021/22,2021-10-16,Aston Villa,Wolves,2,3,A,1467.175,1443.234,1.006,1.489,1.213,2.196
2021/22,2021-10-16,Leicester,Man United,4,2,H,1485.223,1560.752,1.307,1.717,2.966,1.025
2021/22,2021-10-16,Man City,Burnley,2,0,H,1606.581,1397.441,2.237,1.064,2.157,1.077
2021/22,2021-10-16,Norwich,Brighton,0,0,D,1352.702,1468.458,0.855,0.846,1.161,1.176
2021/22,2021-10-16,Southampton,Leeds,1,0,H,1414.853,1461.77,1.416,1.275,1.831,0.446
2021/22,2021-10-16,Brentford,Chelsea,0,1,A,1435.41,1557.053,1.686,1.674,1.622,0.248
2021/22,2021-10-17,Everton,West Ham,0,1,A,1503.122,1497.536,1.539,1.44,0.854,2.03
2021/22,2021-10-17,Newcastle,Tottenham,2,3,A,1416.367,1503.026,1.276,0.893,0.646,1.55
2021/22,2021-10-18,Arsenal,Crystal Palace,2,2,D,1506.78,1431.584,1.142,1.551,1.744,0.492
2021/22,2021-10-22,Arsenal,Aston Villa,3,1,H,1502.829,1454.535,1.467,1.162,3.498,1.411
2021/22,2021-10-23,Chelsea,Norwich,7,0,H,1565.578,1354.011,1.609,0.799,3.105,0.267
2021/22,2021-10-23,Crystal Palace,Newcastle,1,1,D,1435.536,1406.846,1.314,1.167,2.256,0.722
2021/22,2021-10-23,Everton,Watford,2,5,A,1490.98,1407.275,1.4,0.802,1.841,3.103
2021/22,2021-10-23,Leeds,Wolves,1,1,D,1452.433,1455.874,1.06,1.569,1.713,0.859
2021/22,2021-10-23,Southampton,Burnley,2,2,D,1424.19,1394.1,1.09,0.938,1.426,0.673
2021/22,2021-10-23,Brighton,Man City,1,4,A,1467.148,1609.922,0.941,1.774,1.169,3.574
2021/22,2021-10-24,Brentford,Leicester,1,2,A,1426.886,1495.382,1.784,1.645,1.168,1.003
2021/22,2021-10-24,West Ham,Tottenham,1,0,H,1509.678,1512.547,1.557,1.019,1.735,0.672
2021/22,2021-10-24,Man United,Liverpool,0,5,A,1550.593,1586.074,1.734,2.806,1.356,4.048
2021/22,2021-10-30,Leicester,Arsenal,0,2,A,1505.425,1509.55,1.686,1.63,1.988,1.103
2021/22,2021-10-30,Burnley,Brentford,3,1,H,1396.904,1416.843,0.708,1.872,2.729,0.834
2021/22,2021-10-30,Liverpool,Brighton,2,2,D,1597.064,1459.213,2.736,1.117,1.398,1.51
2021/22,2021-10-30,Man City,Crystal Palace,0,2,A,1617.857,1432.769,1.938,1.186,0.657,1.05
2021/22,2021-10-30,Newcastle,Chelsea,0,3,A,1409.613,1568.88,1.187,1.985,0.158,2.166
2021/22,2021-10-30,Watford,Southampton,0,1,A,1421.431,1421.386,1.385,1.237,0.853,1.908
2021/22,2021-10-30,Tottenham,Man United,0,3,A,1504.456,1539.602,1.138,1.45,1.158,1.386
2021/22,2021-10-31,Norwich,Leeds,1,2,A,1350.709,1450.54,0.737,1.272,0.662,1.169
2021/22,2021-10-31,Aston Villa,West Ham,1,4,A,1447.814,1517.769,1.21,1.759,0.688,2.664
2021/22,2021-11-01,Wolves,Everton,2,1,H,1457.767,1476.824,1.229,1.408,1.693,1.698
2021/22,2021-11-05,Southampton,Aston Villa,1,0,H,1433.375,1437.813,1.52,1.192,0.898,0.536
2021/22,2021-11-06,Man United,Man City,0,2,A,1550.602,1601.601,1.348,1.825,0.76,2.042
2021/22,2021-11-06,Brentford,Norwich,1,2,A,1408.274,1341.566,1.573,0.713,2.792,1.158
2021/22,2021-11-06,Chelsea,Burnley,1,1,D,1576.365,1405.473,1.901,1.099,3.006,0.674
2021/22,2021-11-06,Crystal Palace,Wolves,2,0,H,1449.026,1466.311,1.267,1.363,2.652,0.254
2021/22,2021-11-06,Brighton,Newcastle,1,1,D,1464.571,1402.127,1.124,0.983,1.431,0.227
2021/22,2021-11-07,Arsenal,Watford,1,0,H,1521.423,1409.442,1.631,1.071,1.492,0.492
2021/22,2021-11-07,Everton,Tottenham,0,0,D,1468.28,1493.456,1.596,1.228,0.598,0.802
2021/22,2021-11-07,Leeds,Leicester,1,1,D,1459.684,1493.552,1.22,1.832,1.966,0.795
2021/22,2021-11-07,West Ham,Liverpool,3,2,H,1527.771,1591.707,1.958,2.462,1.253,1.456
2021/22,2021-11-20,Leicester,Chelsea,0,3,A,1494.588,1570.364,1.559,2.463,0.5,2.572
2021/22,2021-11-20,Aston Villa,Brighton,2,0,H,1429.678,1460.933,0.984,1.28,1.069,0.583
2021/22,2021-11-20,Burnley,Crystal Palace,3,3,D,1411.474,1457.52,1.148,1.524,1.042,1.748
2021/22,2021-11-20,Newcastle,Brentford,3,3,D,1405.764,1394.53,0.524,1.543,2.184,1.233
2021/22,2021-11-20,Norwich,Southampton,2,1,H,1355.309,1441.51,0.784,1.518,0.438,1.131
2021/22,2021-11-20,Watford,Man United,4,1,H,1404.248,1540.056,0.989,1.115,2.734,1.668
2021/22,2021-11-20,Wolves,West Ham,1,0,H,1457.816,1537.596,1.232,1.811,1.319,0.436
2021/22,2021-11-20,Liverpool,Arsenal,4,0,H,1581.881,1526.617,2.301,1.64,3.974,0.268
2021/22,2021-11-21,Man City,Everton,3,0,H,1612.147,1466.997,1.895,1.263,2.613,0.267
2021/22,2021-11-21,Tottenham,Leeds,2,1,H,1494.739,1458.648,1.193,1.374,2.317,1.467
2021/22,2021-11-27,Arsenal,Newcastle,2,0,H,1520.074,1403.468,1.621,0.787,2.845,0.185
2021/22,2021-11-27,Crystal Palace,Aston Villa,1,2,A,1458.208,1438.567,1.64,0.983,0.962,0.454
2021/22,2021-11-27,Liverpool,Southampton,4,0,H,1588.424,1431.044,2.906,1.439,3.073,0.966
